order_id,customer_id,product_id,order_date,quantity,discount,payment_method,name,gender,age,region,signup_date,product_name,category_id,price,category_name,return_id,net_price,is_returned,month,discount_bin
752,98,139,2025-03-08,5,20,Card,Mishti Mani,Male,19,Ahmedabad,2022-05-26,DarkRed Wall Art,7,1327.64,Home Decor,,5310.560000000001,0,2025-03,10–20%
753,10,123,2025-01-02,4,15,UPI,Ela Wali,Male,37,Pune,2022-06-22,Gainsboro Bracelet,16,57860.63,Jewellery,,196726.142,0,2025-01,10–20%
754,182,37,2025-03-25,3,0,UPI,Aayush Tara,Male,27,Pune,2022-02-25,SeaShell Blouse,1,1380.39,Clothing,,4141.17,0,2025-03,0%
755,49,171,2024-10-27,3,20,UPI,Drishya Magar,Female,35,Ahmedabad,2023-11-11,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4914.8640000000005,0,2024-10,10–20%
756,79,198,2025-05-10,3,10,UPI,Ishita Kaul,Male,48,Chennai,2024-02-15,SaddleBrown Marker Pack,6,345.38,Stationery,,932.526,0,2025-05,0–10%
757,172,22,2024-10-29,1,0,NetBanking,Kiara Mani,Male,25,Delhi,2023-10-26,MediumAquaMarine Puzzle,11,2027.87,Toys,,2027.87,0,2024-10,0%
758,28,161,2024-08-20,5,15,Card,Hunar Bhasin,Male,34,Mumbai,2024-04-15,Ivory Acoustic Guitar,20,11182.06,Music & Instruments,,47523.755,0,2024-08,10–20%
759,167,108,2025-01-29,2,15,UPI,Onkar Edwin,Male,20,Bengaluru,2024-03-25,AntiqueWhite Cricket Bat,12,5083.22,Sports Equipment,146.0,8641.474,1,2025-01,10–20%
760,26,95,2024-10-01,4,15,Card,Shlok Devan,Male,35,Mumbai,2022-02-15,DarkSlateGray Lipstick,9,418.24,Beauty,,1422.016,0,2024-10,10–20%
761,108,139,2025-03-15,2,0,UPI,Anahita Baral,Female,48,Mumbai,2023-03-20,DarkRed Wall Art,7,1327.64,Home Decor,,2655.28,0,2025-03,0%
762,129,32,2024-07-05,1,25,UPI,Yasmin Trivedi,Female,50,Pune,2023-11-15,Ivory Analog Watch,15,999.45,Watches,17.0,749.5875000000001,1,2024-07,20–30%
763,86,125,2024-12-26,3,20,Card,Jayant Gandhi,Female,32,Kolkata,2023-12-11,Ivory Yoga Mat,12,6260.71,Sports Equipment,,15025.704000000002,0,2024-12,10–20%
764,87,134,2025-01-21,5,25,Card,Damini Varghese,Male,39,Jaipur,2022-01-26,MediumAquaMarine Textbook,5,538.51,Books,,2019.4125000000001,0,2025-01,20–30%
765,136,27,2025-02-18,2,20,UPI,Anaya Johal,Male,23,Mumbai,2022-02-19,Beige Digital Thermometer,17,3867.92,Health & Personal Care,108.0,6188.6720000000005,1,2025-02,10–20%
766,162,13,2025-05-03,2,10,Card,Diya Bora,Female,33,Mumbai,2022-01-02,Magenta Gold Ring,16,61688.31,Jewellery,,111038.958,0,2025-05,0–10%
767,125,197,2024-09-22,1,25,Card,Bhavin Sekhon,Female,30,Ahmedabad,2024-04-18,GoldenRod Bracelet,16,31238.85,Jewellery,,23429.137499999997,0,2024-09,20–30%
768,116,171,2024-10-24,3,30,UPI,Tarini Hora,Female,39,Bengaluru,2024-03-22,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4300.505999999999,0,2024-10,20–30%
769,143,130,2025-04-13,2,5,UPI,Heer Ramanathan,Female,47,Mumbai,2024-04-10,DarkTurquoise Cushion Cover,7,1062.02,Home Decor,,2017.838,0,2025-04,0–10%
770,66,51,2025-01-03,2,25,UPI,Bhavin Cherian,Male,48,Mumbai,2024-04-26,MediumAquaMarine Smart Watch,15,6834.25,Watches,,10251.375,0,2025-01,20–30%
771,140,194,2025-01-07,2,10,UPI,Aayush Jani,Female,37,Pune,2021-12-31,Silver Lamp,7,370.05,Home Decor,,666.09,0,2025-01,0–10%
772,186,182,2024-12-29,1,0,Card,Kiaan Badami,Female,48,Mumbai,2023-01-25,LightGreen Building Blocks,11,2395.42,Toys,41.0,2395.42,1,2024-12,0%
773,146,99,2024-12-06,4,25,UPI,Nitya Suresh,Female,20,Pune,2021-08-07,OrangeRed Digital Thermometer,17,4605.75,Health & Personal Care,,13817.25,0,2024-12,20–30%
774,59,174,2024-09-13,3,30,Card,Vardaniya Varkey,Female,24,Ahmedabad,2022-11-12,Peru Study Table,14,36526.3,Furniture,,76705.23,0,2024-09,20–30%
775,189,71,2025-01-02,5,10,UPI,Lakshay Bhattacharyya,Female,36,Jaipur,2023-06-02,Turquoise Football,12,3808.86,Sports Equipment,,17139.87,0,2025-01,0–10%
776,7,11,2024-07-26,1,20,Card,Ehsaan Khanna,Other,25,Chennai,2023-04-06,Snow Novel,5,397.74,Books,,318.192,0,2024-07,10–20%
777,170,188,2025-05-30,1,25,UPI,Rasha Khare,Female,18,Mumbai,2023-09-10,YellowGreen Smartphone,3,54576.4,Smartphones,,40932.3,0,2025-05,20–30%
778,194,164,2025-03-29,2,20,Card,Anika Balasubramanian,Female,24,Jaipur,2023-07-10,Yellow Study Table,14,28705.99,Furniture,,45929.584,0,2025-03,10–20%
779,99,8,2025-04-21,3,0,NetBanking,Mannat Sagar,Male,34,Chennai,2022-01-15,SlateGray Bluetooth Speaker,20,3259.21,Music & Instruments,,9777.630000000001,0,2025-04,0%
780,174,155,2025-02-08,5,20,UPI,Arnav Sathe,Female,47,Ahmedabad,2021-09-30,Orchid Football,12,7845.8,Sports Equipment,,31383.2,0,2025-02,10–20%
781,187,172,2024-11-26,3,5,UPI,Lakshay Varughese,Male,38,Kolkata,2023-06-25,Green Notebook,5,150.3,Books,,428.355,0,2024-11,0–10%
782,176,27,2024-12-13,1,25,UPI,Vedika Sawhney,Male,56,Ahmedabad,2023-01-06,Beige Digital Thermometer,17,3867.92,Health & Personal Care,,2900.94,0,2024-12,20–30%
783,77,46,2025-04-24,1,15,UPI,Sumer Mannan,Female,36,Ahmedabad,2023-05-27,DarkTurquoise Olive Oil,10,768.18,Groceries,,652.953,0,2025-04,10–20%
784,68,199,2025-04-10,3,30,Card,Aradhya Hans,Male,37,Hyderabad,2021-11-23,Linen Wardrobe,14,31253.24,Furniture,,65631.804,0,2025-04,20–30%
785,151,175,2024-11-01,1,30,UPI,Saira Grewal,Male,44,Mumbai,2024-04-09,White Smartphone,3,51034.7,Smartphones,67.0,35724.28999999999,1,2024-11,20–30%
786,115,114,2025-06-01,4,10,UPI,Aayush Deshmukh,Male,19,Mumbai,2023-04-10,Olive Electric Kettle,8,10754.22,Kitchen Appliances,,38715.191999999995,0,2025-06,0–10%
787,146,131,2024-12-17,2,0,Card,Nitya Suresh,Female,20,Pune,2021-08-07,Bisque Notebook,5,269.35,Books,53.0,538.7,1,2024-12,0%
788,149,46,2024-07-16,3,10,UPI,Alisha Kala,Female,53,Bengaluru,2022-06-18,DarkTurquoise Olive Oil,10,768.18,Groceries,,2074.0860000000002,0,2024-07,0–10%
789,103,6,2025-03-02,1,30,UPI,Samaira Bhagat,Male,55,Hyderabad,2023-09-07,DarkSlateBlue Remote Car,11,1008.04,Toys,,705.6279999999999,0,2025-03,20–30%
790,125,128,2025-02-17,3,15,UPI,Bhavin Sekhon,Female,30,Ahmedabad,2024-04-18,GreenYellow Laptop,4,99102.9,Laptops,,252712.39499999996,0,2025-02,10–20%
791,142,59,2025-04-28,1,25,UPI,Mohanlal Devan,Male,37,Hyderabad,2023-01-09,SaddleBrown Digital Thermometer,17,4571.88,Health & Personal Care,,3428.91,0,2025-04,20–30%
792,77,146,2025-05-09,5,0,UPI,Sumer Mannan,Female,36,Ahmedabad,2023-05-27,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,127.0,183441.65000000002,1,2025-05,0%
793,50,193,2024-12-14,2,20,Card,Seher Wali,Female,55,Hyderabad,2022-07-03,DarkGray Action Cam,18,177715.85,Cameras,105.0,284345.36000000004,1,2024-12,10–20%
794,84,3,2025-01-15,3,15,Card,Krish Shan,Male,33,Delhi,2022-09-23,SandyBrown Flip‑Flops,2,2375.71,Footwear,139.0,6058.0605,1,2025-01,10–20%
795,8,195,2024-11-06,3,20,UPI,Dhanush Ramakrishnan,Female,57,Delhi,2024-05-25,BlueViolet Digital Thermometer,17,5870.29,Health & Personal Care,,14088.696,0,2024-11,10–20%
796,132,21,2024-10-01,3,20,UPI,Mehul Balan,Male,30,Bengaluru,2021-08-07,PaleGoldenRod Bracelet,16,21540.73,Jewellery,,51697.75200000001,0,2024-10,10–20%
797,70,130,2024-08-02,3,30,UPI,Amani Sastry,Female,52,Pune,2023-11-17,DarkTurquoise Cushion Cover,7,1062.02,Home Decor,,2230.2419999999997,0,2024-08,20–30%
798,24,103,2025-05-22,5,30,Card,Badal Bhatia,Female,24,Hyderabad,2021-10-26,DarkBlue Action Cam,18,203384.45,Cameras,,711845.575,0,2025-05,20–30%
799,124,73,2025-05-10,1,10,UPI,Romil Mahal,Female,43,Jaipur,2023-02-03,PowderBlue Smart Watch,15,12303.7,Watches,,11073.330000000002,0,2025-05,0–10%
800,24,139,2025-01-16,3,5,UPI,Badal Bhatia,Female,24,Hyderabad,2021-10-26,DarkRed Wall Art,7,1327.64,Home Decor,,3783.774,0,2025-01,0–10%
801,177,40,2024-11-25,4,25,UPI,Rania Suri,Male,33,Pune,2024-02-29,Cornsilk Formal Shoes,2,1948.25,Footwear,,5844.75,0,2024-11,20–30%
802,20,139,2025-01-22,3,15,UPI,Hridaan Andra,Female,31,Delhi,2023-03-28,DarkRed Wall Art,7,1327.64,Home Decor,,3385.482,0,2025-01,10–20%
803,141,142,2025-06-01,4,20,UPI,Abram Manda,Male,35,Hyderabad,2023-04-06,LightSlateGray Seat Cover,13,6336.76,Automotive Accessories,,20277.632,0,2025-06,10–20%
804,118,106,2024-11-10,4,20,UPI,Jayesh Issac,Female,26,Jaipur,2023-07-16,FireBrick Analog Watch,15,1559.23,Watches,61.0,4989.536,1,2024-11,10–20%
805,98,95,2025-04-04,1,0,NetBanking,Mishti Mani,Male,19,Ahmedabad,2022-05-26,DarkSlateGray Lipstick,9,418.24,Beauty,,418.24,0,2025-04,0%
806,72,129,2024-09-01,3,20,Cash on Delivery,Piya Khanna,Female,32,Kolkata,2023-02-18,Magenta Remote Car,11,472.14,Toys,99.0,1133.1360000000002,1,2024-09,10–20%
807,186,41,2024-12-21,2,5,Card,Kiaan Badami,Female,48,Mumbai,2023-01-25,PaleGreen Saree,1,2697.09,Clothing,,5124.4710000000005,0,2024-12,0–10%
808,162,21,2024-08-28,1,15,Card,Diya Bora,Female,33,Mumbai,2022-01-02,PaleGoldenRod Bracelet,16,21540.73,Jewellery,,18309.6205,0,2024-08,10–20%
809,47,82,2024-12-02,5,20,UPI,Mahika Sethi,Male,32,Jaipur,2021-08-05,DarkGoldenRod Building Blocks,11,2333.56,Toys,83.0,9334.24,1,2024-12,10–20%
810,5,19,2025-02-03,4,0,UPI,Reyansh Gandhi,Female,37,Ahmedabad,2024-01-31,Aquamarine Dining Chair,14,23932.36,Furniture,,95729.44,0,2025-02,0%
811,144,112,2025-05-03,3,25,Cash on Delivery,Vedika Bhatnagar,Female,27,Mumbai,2022-09-08,Magenta T‑Shirt,1,2105.15,Clothing,,4736.587500000001,0,2025-05,20–30%
812,155,56,2025-02-22,4,25,UPI,Amira Chandran,Female,59,Pune,2023-06-09,IndianRed Digital Thermometer,17,1298.31,Health & Personal Care,,3894.93,0,2025-02,20–30%
813,170,172,2024-08-15,2,0,UPI,Rasha Khare,Female,18,Mumbai,2023-09-10,Green Notebook,5,150.3,Books,,300.6,0,2024-08,0%
814,188,72,2024-11-04,5,10,Cash on Delivery,Dhanush Jaggi,Female,41,Kolkata,2024-01-28,LightSlateGray Dining Chair,14,17422.19,Furniture,,78399.855,0,2024-11,0–10%
815,106,5,2025-03-12,3,15,UPI,Neysa Brahmbhatt,Female,38,Jaipur,2023-03-17,Red Pen Set,6,201.41,Stationery,97.0,513.5955,1,2025-03,10–20%
816,159,57,2025-05-02,3,20,UPI,Nehmat Kulkarni,Female,30,Hyderabad,2022-04-28,MediumOrchid Puzzle,11,1512.96,Toys,,3631.1040000000003,0,2025-05,10–20%
817,142,64,2024-11-18,2,25,UPI,Mohanlal Devan,Male,37,Hyderabad,2023-01-09,LightGray Silver Necklace,16,58660.11,Jewellery,,87990.16500000001,0,2024-11,20–30%
818,95,45,2025-01-31,4,20,UPI,Ahana  Chauhan,Female,42,Delhi,2023-09-26,DarkRed Phone Mount,13,2587.08,Automotive Accessories,,8278.656,0,2025-01,10–20%
819,119,75,2025-05-24,3,15,UPI,Aarush Mall,Male,58,Pune,2021-11-27,MediumAquaMarine Flip‑Flops,2,1812.67,Footwear,,4622.3085,0,2025-05,10–20%
820,99,1,2025-01-20,1,30,UPI,Mannat Sagar,Male,34,Chennai,2022-01-15,Silver Formal Shoes,2,804.15,Footwear,,562.905,0,2025-01,20–30%
821,116,1,2025-06-28,4,25,UPI,Tarini Hora,Female,39,Bengaluru,2024-03-22,Silver Formal Shoes,2,804.15,Footwear,,2412.45,0,2025-06,20–30%
822,143,147,2025-03-20,1,5,UPI,Heer Ramanathan,Female,47,Mumbai,2024-04-10,DarkSlateGray Action Cam,18,97687.22,Cameras,,92802.859,0,2025-03,0–10%
823,20,62,2025-03-07,5,15,Card,Hridaan Andra,Female,31,Delhi,2023-03-28,Purple Smartphone,3,52580.92,Smartphones,72.0,223468.90999999997,1,2025-03,10–20%
824,114,76,2024-10-10,5,25,UPI,Tanya Bhakta,Female,46,Hyderabad,2022-10-20,Navy Face Cream,9,1726.03,Beauty,,6472.612499999999,0,2024-10,20–30%
825,186,26,2024-11-22,4,30,Card,Kiaan Badami,Female,48,Mumbai,2023-01-25,Plum Cricket Bat,12,4234.47,Sports Equipment,,11856.516,0,2024-11,20–30%
826,156,104,2024-12-28,4,10,UPI,Samar Wali,Male,25,Hyderabad,2024-04-19,MistyRose Digital Thermometer,17,3848.38,Health & Personal Care,,13854.168000000001,0,2024-12,0–10%
827,102,141,2025-04-21,1,10,UPI,Miraan Bala,Female,25,Jaipur,2023-06-04,AliceBlue Smartphone,3,30501.6,Smartphones,,27451.44,0,2025-04,0–10%
828,27,85,2025-01-25,1,10,Card,Reyansh Deol,Male,39,Ahmedabad,2022-04-11,IndianRed Smart Watch,15,5520.99,Watches,,4968.891,0,2025-01,0–10%
829,1,58,2024-12-01,1,10,UPI,Nirvaan Kakar,Female,43,Jaipur,2021-10-10,Black Digital Thermometer,17,5740.15,Health & Personal Care,111.0,5166.135,1,2024-12,0–10%
830,140,129,2025-06-14,1,20,UPI,Aayush Jani,Female,37,Pune,2021-12-31,Magenta Remote Car,11,472.14,Toys,,377.712,0,2025-06,10–20%
831,59,176,2025-01-16,5,10,Card,Vardaniya Varkey,Female,24,Ahmedabad,2022-11-12,MediumVioletRed Study Table,14,35427.64,Furniture,64.0,159424.38,1,2025-01,0–10%
832,123,124,2025-06-17,2,0,Cash on Delivery,Drishya Raju,Male,57,Delhi,2022-12-18,SlateGray Laptop,4,40250.55,Laptops,,80501.1,0,2025-06,0%
833,100,178,2025-03-07,5,15,UPI,Ela Dhillon,Male,44,Mumbai,2024-03-17,RoyalBlue Kurta,1,2456.21,Clothing,,10438.8925,0,2025-03,10–20%
834,126,107,2024-09-15,3,20,NetBanking,Ojas Lala,Other,20,Jaipur,2022-11-25,HoneyDew Wardrobe,14,20747.94,Furniture,,49795.056,0,2024-09,10–20%
835,95,17,2025-06-26,5,10,UPI,Ahana  Chauhan,Female,42,Delhi,2023-09-26,DarkGray Hand Sanitizer,17,4139.54,Health & Personal Care,,18627.93,0,2025-06,0–10%
836,152,89,2024-12-21,5,20,Card,Fateh Kannan,Female,59,Delhi,2024-06-16,SaddleBrown Bracelet,16,12010.04,Jewellery,,48040.16,0,2024-12,10–20%
837,84,107,2025-02-26,5,0,UPI,Krish Shan,Male,33,Delhi,2022-09-23,HoneyDew Wardrobe,14,20747.94,Furniture,,103739.7,0,2025-02,0%
838,151,111,2024-11-05,5,20,UPI,Saira Grewal,Male,44,Mumbai,2024-04-09,Bisque Smartphone,3,83879.6,Smartphones,,335518.4,0,2024-11,10–20%
839,3,115,2025-03-21,4,15,Card,Piya Tata,Male,18,Mumbai,2022-12-14,PaleGreen Wardrobe,14,14528.77,Furniture,,49397.818,0,2025-03,10–20%
840,144,165,2024-07-28,5,15,UPI,Vedika Bhatnagar,Female,27,Mumbai,2022-09-08,DarkOliveGreen Digital Thermometer,17,4029.76,Health & Personal Care,,17126.480000000003,0,2024-07,10–20%
841,47,128,2025-05-17,3,0,Card,Mahika Sethi,Male,32,Jaipur,2021-08-05,GreenYellow Laptop,4,99102.9,Laptops,,297308.69999999995,0,2025-05,0%
842,66,154,2025-04-25,4,5,Card,Bhavin Cherian,Male,48,Mumbai,2024-04-26,Crimson Smartphone,3,23248.77,Smartphones,,88345.326,0,2025-04,0–10%
843,37,76,2024-12-20,4,30,Card,Rhea Shah,Male,56,Hyderabad,2024-02-07,Navy Face Cream,9,1726.03,Beauty,,4832.884,0,2024-12,20–30%
844,131,168,2025-01-10,4,10,UPI,Rohan Bhatia,Female,59,Ahmedabad,2022-01-05,Gainsboro Kurta,1,2579.9,Clothing,,9287.640000000001,0,2025-01,0–10%
845,61,13,2024-08-27,3,25,Card,Aarav Uppal,Female,51,Jaipur,2021-11-21,Magenta Gold Ring,16,61688.31,Jewellery,,138798.6975,0,2024-08,20–30%
846,125,84,2024-12-12,4,25,UPI,Bhavin Sekhon,Female,30,Ahmedabad,2024-04-18,DarkRed Cricket Bat,12,9502.25,Sports Equipment,,28506.75,0,2024-12,20–30%
847,140,175,2024-10-13,5,5,Card,Aayush Jani,Female,37,Pune,2021-12-31,White Smartphone,3,51034.7,Smartphones,,242414.82499999998,0,2024-10,0–10%
848,92,41,2024-07-31,2,0,Card,Ranbir Atwal,Other,50,Ahmedabad,2022-08-15,PaleGreen Saree,1,2697.09,Clothing,,5394.18,0,2024-07,0%
849,189,177,2024-12-26,3,25,Card,Lakshay Bhattacharyya,Female,36,Jaipur,2023-06-02,LightSlateGray Seat Cover,13,705.36,Automotive Accessories,,1587.06,0,2024-12,20–30%
850,12,121,2024-07-04,5,0,UPI,Onkar Kohli,Female,47,Pune,2024-04-02,Plum Car Vacuum,13,7871.63,Automotive Accessories,,39358.15,0,2024-07,0%
851,122,110,2025-01-09,1,20,NetBanking,Shray Lata,Male,49,Hyderabad,2022-01-17,Peru Sandals,2,3684.08,Footwear,,2947.264,0,2025-01,10–20%
852,150,157,2025-03-18,4,20,Card,Samar Bawa,Female,57,Hyderabad,2022-12-24,DarkOrange DSLR Camera,18,101723.41,Cameras,,325514.912,0,2025-03,10–20%
853,147,63,2024-09-19,2,5,UPI,Baiju Grover,Female,26,Delhi,2021-08-24,DarkOrange Textbook,5,817.38,Books,,1553.022,0,2024-09,0–10%
854,12,32,2024-10-01,1,20,Card,Onkar Kohli,Female,47,Pune,2024-04-02,Ivory Analog Watch,15,999.45,Watches,,799.5600000000001,0,2024-10,10–20%
855,112,161,2025-02-10,1,15,UPI,Aarna Mammen,Male,18,Kolkata,2024-05-25,Ivory Acoustic Guitar,20,11182.06,Music & Instruments,,9504.751,0,2025-02,10–20%
856,50,134,2024-08-06,1,5,UPI,Seher Wali,Female,55,Hyderabad,2022-07-03,MediumAquaMarine Textbook,5,538.51,Books,,511.5845,0,2024-08,0–10%
857,151,79,2025-05-13,1,20,Card,Saira Grewal,Male,44,Mumbai,2024-04-09,LightSteelBlue Hand Sanitizer,17,422.98,Health & Personal Care,142.0,338.384,1,2025-05,10–20%
858,137,132,2024-07-13,1,15,UPI,Uthkarsh Reddy,Male,20,Kolkata,2022-04-20,SlateGray Saree,1,2449.97,Clothing,,2082.4745,0,2024-07,10–20%
859,17,95,2024-09-30,1,30,UPI,Ivan Rao,Male,59,Pune,2022-09-10,DarkSlateGray Lipstick,9,418.24,Beauty,,292.768,0,2024-09,20–30%
860,2,51,2025-02-24,1,30,Card,Kiara Dhawan,Male,28,Chennai,2023-05-10,MediumAquaMarine Smart Watch,15,6834.25,Watches,,4783.974999999999,0,2025-02,20–30%
861,37,143,2025-02-10,4,10,UPI,Rhea Shah,Male,56,Hyderabad,2024-02-07,Gray Sneakers,2,2424.58,Footwear,,8728.488,0,2025-02,0–10%
862,189,47,2025-05-04,2,5,UPI,Lakshay Bhattacharyya,Female,36,Jaipur,2023-06-02,RosyBrown Action Cam,18,133138.56,Cameras,103.0,252963.264,1,2025-05,0–10%
863,75,84,2024-08-23,1,25,UPI,Hridaan Lad,Male,44,Chennai,2024-01-14,DarkRed Cricket Bat,12,9502.25,Sports Equipment,,7126.6875,0,2024-08,20–30%
864,197,97,2025-02-08,1,15,Cash on Delivery,Parinaaz D’Alia,Male,25,Hyderabad,2024-06-01,LightPink Acoustic Guitar,20,20123.48,Music & Instruments,,17104.958,0,2025-02,10–20%
865,162,146,2024-07-09,4,5,Card,Diya Bora,Female,33,Mumbai,2022-01-02,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,,139415.654,0,2024-07,0–10%
866,96,39,2024-11-17,4,30,UPI,Mohanlal Yadav,Female,49,Delhi,2023-02-04,RosyBrown Puzzle,11,3353.03,Toys,,9388.484,0,2024-11,20–30%
867,138,74,2025-03-14,4,5,UPI,Abram Dugar,Male,44,Bengaluru,2022-12-14,Peru Wall Art,7,2034.4,Home Decor,,7730.72,0,2025-03,0–10%
868,77,131,2025-04-08,1,15,UPI,Sumer Mannan,Female,36,Ahmedabad,2023-05-27,Bisque Notebook,5,269.35,Books,,228.94750000000002,0,2025-04,10–20%
869,130,25,2025-02-11,2,30,UPI,Neysa Aurora,Male,59,Delhi,2021-12-10,Orchid Smartphone,3,7077.65,Smartphones,104.0,9908.71,1,2025-02,20–30%
870,23,181,2025-05-27,4,0,Card,Kartik Khare,Female,47,Jaipur,2022-01-04,MediumSpringGreen Masala Pack,10,1116.89,Groceries,124.0,4467.56,1,2025-05,0%
871,131,48,2024-11-09,2,10,UPI,Rohan Bhatia,Female,59,Ahmedabad,2022-01-05,Maroon Marker Pack,6,223.42,Stationery,,402.156,0,2024-11,0–10%
872,85,123,2025-02-13,4,30,Card,Vanya Sama,Female,45,Kolkata,2023-03-20,Gainsboro Bracelet,16,57860.63,Jewellery,,162009.764,0,2025-02,20–30%
873,131,15,2024-08-30,3,0,Cash on Delivery,Rohan Bhatia,Female,59,Ahmedabad,2022-01-05,RoyalBlue Lamp,7,3265.03,Home Decor,,9795.09,0,2024-08,0%
874,79,4,2025-04-20,2,15,UPI,Ishita Kaul,Male,48,Chennai,2024-02-15,SpringGreen Puzzle,11,3010.89,Toys,,5118.513,0,2025-04,10–20%
875,63,155,2025-01-05,1,20,Card,Zain Sodhi,Female,18,Chennai,2023-02-06,Orchid Football,12,7845.8,Sports Equipment,35.0,6276.64,1,2025-01,10–20%
876,74,100,2024-08-07,4,30,Card,Badal Devan,Female,45,Hyderabad,2021-08-22,LightSalmon Digital Thermometer,17,1885.24,Health & Personal Care,101.0,5278.672,1,2024-08,20–30%
877,47,139,2025-01-29,3,5,UPI,Mahika Sethi,Male,32,Jaipur,2021-08-05,DarkRed Wall Art,7,1327.64,Home Decor,,3783.774,0,2025-01,0–10%
878,181,108,2025-01-15,4,5,Card,Neelofar Mammen,Female,38,Kolkata,2023-03-09,AntiqueWhite Cricket Bat,12,5083.22,Sports Equipment,73.0,19316.236,1,2025-01,0–10%
879,16,153,2025-03-17,5,25,Cash on Delivery,Ivana Datta,Female,23,Chennai,2024-03-31,LightGreen Laptop,4,74883.98,Laptops,,280814.925,0,2025-03,20–30%
880,158,128,2024-09-01,3,15,Card,Nishith Soman,Female,38,Delhi,2024-05-17,GreenYellow Laptop,4,99102.9,Laptops,,252712.39499999996,0,2024-09,10–20%
881,13,186,2025-03-07,3,25,Card,Dishani Kaul,Male,37,Jaipur,2023-03-04,MidnightBlue Textbook,5,715.5,Books,,1609.875,0,2025-03,20–30%
882,193,158,2024-07-09,3,15,UPI,Biju Toor,Male,43,Hyderabad,2022-07-23,Khaki Shampoo,9,158.12,Beauty,,403.206,0,2024-07,10–20%
883,196,35,2025-03-19,5,15,UPI,Tiya Baral,Female,57,Jaipur,2021-07-21,PapayaWhip Laptop,4,88790.03,Laptops,29.0,377357.6275,1,2025-03,10–20%
884,188,13,2025-03-13,3,15,UPI,Dhanush Jaggi,Female,41,Kolkata,2024-01-28,Magenta Gold Ring,16,61688.31,Jewellery,,157305.1905,0,2025-03,10–20%
885,135,117,2024-07-19,4,5,UPI,Emir Deep,Other,55,Ahmedabad,2024-01-11,PeachPuff Building Blocks,11,1900.13,Toys,,7220.494,0,2024-07,0–10%
886,184,172,2024-09-04,5,10,Cash on Delivery,Anaya Sehgal,Female,18,Kolkata,2023-02-27,Green Notebook,5,150.3,Books,,676.35,0,2024-09,0–10%
887,50,25,2025-03-06,4,15,UPI,Seher Wali,Female,55,Hyderabad,2022-07-03,Orchid Smartphone,3,7077.65,Smartphones,,24064.01,0,2025-03,10–20%
888,30,6,2025-05-02,5,0,UPI,Riya Chatterjee,Female,34,Ahmedabad,2023-08-26,DarkSlateBlue Remote Car,11,1008.04,Toys,,5040.2,0,2025-05,0%
889,39,96,2025-03-09,3,30,UPI,Hazel Boase,Female,25,Chennai,2024-03-21,SkyBlue Dining Chair,14,20273.41,Furniture,,42574.16099999999,0,2025-03,20–30%
890,126,74,2024-09-16,5,15,Card,Ojas Lala,Other,20,Jaipur,2022-11-25,Peru Wall Art,7,2034.4,Home Decor,,8646.199999999999,0,2024-09,10–20%
891,63,99,2024-08-07,1,5,UPI,Zain Sodhi,Female,18,Chennai,2023-02-06,OrangeRed Digital Thermometer,17,4605.75,Health & Personal Care,,4375.4625,0,2024-08,0–10%
892,155,179,2024-09-15,3,15,Cash on Delivery,Amira Chandran,Female,59,Pune,2023-06-09,DeepSkyBlue Seat Cover,13,4632.7,Automotive Accessories,121.0,11813.384999999998,1,2024-09,10–20%
893,113,148,2024-12-14,3,10,NetBanking,Hridaan Bassi,Male,43,Hyderabad,2023-06-21,Maroon Notebook,5,894.41,Books,,2414.907,0,2024-12,0–10%
894,90,144,2025-06-02,4,5,UPI,Kiara Ravi,Male,49,Ahmedabad,2022-08-17,Snow Laptop,4,61008.5,Laptops,,231832.3,0,2025-06,0–10%
895,83,184,2024-10-27,1,20,UPI,Oorja Tak,Female,45,Kolkata,2021-09-04,DarkKhaki Cushion Cover,7,1216.44,Home Decor,,973.152,0,2024-10,10–20%
896,14,199,2024-12-18,2,25,NetBanking,Hrishita Mander,Male,55,Chennai,2021-09-14,Linen Wardrobe,14,31253.24,Furniture,,46879.86,0,2024-12,20–30%
897,183,195,2025-01-18,3,5,UPI,Vidur Setty,Male,26,Bengaluru,2023-08-04,BlueViolet Digital Thermometer,17,5870.29,Health & Personal Care,24.0,16730.3265,1,2025-01,0–10%
898,116,168,2024-10-15,3,30,UPI,Tarini Hora,Female,39,Bengaluru,2024-03-22,Gainsboro Kurta,1,2579.9,Clothing,,5417.79,0,2024-10,20–30%
899,40,182,2024-09-18,1,25,Card,Ivana Wason,Female,55,Kolkata,2024-06-14,LightGreen Building Blocks,11,2395.42,Toys,,1796.565,0,2024-09,20–30%
900,58,160,2025-01-01,2,0,Card,Manjari Kohli,Female,32,Ahmedabad,2022-12-06,Violet Laptop,4,149989.17,Laptops,,299978.34,0,2025-01,0%
901,31,124,2025-07-03,2,30,Card,Armaan Agate,Male,48,Chennai,2023-12-19,SlateGray Laptop,4,40250.55,Laptops,,56350.770000000004,0,2025-07,20–30%
902,135,110,2025-03-02,3,30,UPI,Emir Deep,Other,55,Ahmedabad,2024-01-11,Peru Sandals,2,3684.08,Footwear,48.0,7736.567999999999,1,2025-03,20–30%
