order_id,customer_id,product_id,order_date,quantity,discount,payment_method,name,gender,age,age group,region,signup_date,product_name,category_id,price,category_name,return_id,net_price,is_returned,month,month_name,discount_bin,
714,44,90,27-05-2025,2,20,UPI,Indranil Majumdar,Male,20,<25,Mumbai,23-11-2023,Plum Cricket Bat,12,6096.6,Sports Equipment,85,9754.56,1,2025-05,May,10–20%,
715,157,171,18-11-2024,5,15,UPI,Divit Varkey,Female,35,35–44,Jaipur,20-07-2023,SeaShell Yoga Mat,12,2047.86,Sports Equipment,133,8703.405,1,2024-11,November,10–20%,
716,68,23,19-11-2024,1,15,Card,Aradhya Hans,Male,37,35–44,Hyderabad,23-11-2021,DarkOrchid Smartphone,3,38563.07,Smartphones,,32778.6095,0,2024-11,November,10–20%,
717,152,72,29-06-2025,4,10,UPI,Fateh Kannan,Female,59,45+,Delhi,16-06-2024,LightSlateGray Dining Chair,14,17422.19,Furniture,,62719.884,0,2025-06,June,0–10%,
718,109,1,09-12-2024,3,10,UPI,Jayan Ahluwalia,Female,37,35–44,Delhi,25-08-2023,Silver Formal Shoes,2,804.15,Footwear,,2171.205,0,2024-12,December,0–10%,
719,152,68,01-12-2024,5,15,UPI,Fateh Kannan,Female,59,45+,Delhi,16-06-2024,DarkSlateGray Acoustic Guitar,20,35981.49,Music & Instruments,,152921.3325,0,2024-12,December,10–20%,
720,142,52,24-09-2024,3,0,UPI,Mohanlal Devan,Male,37,35–44,Hyderabad,09-01-2023,Ivory Saree,1,1755.14,Clothing,,5265.42,0,2024-09,September,0%,
721,120,47,10-04-2025,2,5,UPI,Jivika Bora,Other,38,35–44,Pune,25-05-2023,RosyBrown Action Cam,18,133138.56,Cameras,,252963.264,0,2025-04,April,0–10%,
722,26,91,03-05-2025,3,5,Cash on Delivery,Shlok Devan,Male,35,35–44,Mumbai,15-02-2022,DarkOrange Flipâ€‘Flops,2,2263.41,Footwear,,6450.7185,0,2025-05,May,0–10%,
723,3,77,29-10-2024,2,20,UPI,Piya Tata,Male,18,<25,Mumbai,14-12-2022,RosyBrown Seat Cover,13,738.44,Automotive Accessories,31,1181.504,1,2024-10,October,10–20%,
724,139,18,17-04-2025,2,20,Card,Shaan Lanka,Male,57,45+,Bengaluru,14-05-2023,HoneyDew Bluetooth Speaker,20,21063.58,Music & Instruments,,33701.728,0,2025-04,April,10–20%,
725,175,197,05-05-2025,1,30,UPI,Inaaya  Kata,Female,42,35–44,Kolkata,19-06-2024,GoldenRod Bracelet,16,31238.85,Jewellery,,21867.195,0,2025-05,May,20%+,
726,178,172,14-01-2025,3,0,Card,Nitya Das,Male,28,25–34,Pune,01-04-2022,Green Notebook,5,150.3,Books,,450.9,0,2025-01,January,0%,
727,6,48,27-01-2025,4,5,NetBanking,Dhanuk Sidhu,Male,48,45+,Kolkata,01-06-2022,Maroon Marker Pack,6,223.42,Stationery,,848.996,0,2025-01,January,0–10%,
728,52,146,01-03-2025,5,20,Cash on Delivery,Siya Balasubramanian,Female,37,35–44,Mumbai,03-09-2022,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,,146753.32,0,2025-03,March,10–20%,
729,33,149,24-11-2024,2,20,Card,Sara Deshmukh,Male,44,35–44,Kolkata,25-06-2024,WhiteSmoke Bluetooth Speaker,20,14318.63,Music & Instruments,,22909.808,0,2024-11,November,10–20%,
730,145,65,04-12-2024,1,0,UPI,Uthkarsh Bhandari,Male,40,35–44,Kolkata,03-02-2022,PaleGoldenRod Jeans,1,2254.78,Clothing,,2254.78,0,2024-12,December,0%,
731,40,21,25-01-2025,3,5,NetBanking,Ivana Wason,Female,55,45+,Kolkata,14-06-2024,PaleGoldenRod Bracelet,16,21540.73,Jewellery,,61391.0805,0,2025-01,January,0–10%,
732,146,27,15-07-2024,4,0,Cash on Delivery,Nitya Suresh,Female,20,<25,Pune,07-08-2021,Beige Digital Thermometer,17,3867.92,Health & Personal Care,,15471.68,0,2024-07,July,0%,
733,44,160,15-05-2025,2,5,UPI,Indranil Majumdar,Male,20,<25,Mumbai,23-11-2023,Violet Laptop,4,149989.17,Laptops,,284979.423,0,2025-05,May,0–10%,
734,111,121,20-06-2025,5,5,Card,Emir Aurora,Male,32,25–34,Bengaluru,16-01-2023,Plum Car Vacuum,13,7871.63,Automotive Accessories,,37390.2425,0,2025-06,June,0–10%,
735,4,123,27-05-2025,3,20,UPI,Yuvaan Sami,Female,53,45+,Pune,17-08-2023,Gainsboro Bracelet,16,57860.63,Jewellery,,138865.512,0,2025-05,May,10–20%,
736,100,121,24-06-2025,3,25,UPI,Ela Dhillon,Male,44,35–44,Mumbai,17-03-2024,Plum Car Vacuum,13,7871.63,Automotive Accessories,,17711.1675,0,2025-06,June,20%+,
737,57,148,01-02-2025,3,30,Cash on Delivery,Ehsaan Bhavsar,Male,31,25–34,Hyderabad,22-10-2023,Maroon Notebook,5,894.41,Books,27,1878.261,1,2025-02,February,20%+,
738,79,174,11-10-2024,1,20,UPI,Ishita Kaul,Male,48,45+,Chennai,15-02-2024,Peru Study Table,14,36526.3,Furniture,,29221.04,0,2024-10,October,10–20%,
739,177,193,25-10-2024,2,10,UPI,Rania Suri,Male,33,25–34,Pune,29-02-2024,DarkGray Action Cam,18,177715.85,Cameras,,319888.53,0,2024-10,October,0–10%,
740,169,20,26-03-2025,5,0,UPI,Saira Master,Female,57,45+,Delhi,10-01-2022,Beige Marker Pack,6,418.27,Stationery,,2091.35,0,2025-03,March,0%,
741,90,158,07-02-2025,5,15,UPI,Kiara Ravi,Male,49,45+,Ahmedabad,17-08-2022,Khaki Shampoo,9,158.12,Beauty,,672.01,0,2025-02,February,10–20%,
742,161,196,12-07-2024,4,30,Cash on Delivery,Rasha Sibal,Male,57,45+,Pune,25-02-2022,Yellow Flipâ€‘Flops,2,3289.1,Footwear,,9209.48,0,2024-07,July,20%+,
743,192,146,20-11-2024,1,15,UPI,Misha Lata,Female,37,35–44,Pune,09-10-2023,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,,31185.0805,0,2024-11,November,10–20%,
744,28,71,21-04-2025,1,10,Card,Hunar Bhasin,Male,34,25–34,Mumbai,15-04-2024,Turquoise Football,12,3808.86,Sports Equipment,36,3427.974,1,2025-04,April,0–10%,
745,94,144,20-06-2025,4,0,Card,Jayant Kadakia,Female,31,25–34,Pune,23-05-2024,Snow Laptop,4,61008.5,Laptops,,244034,0,2025-06,June,0%,
746,180,33,29-03-2025,2,25,UPI,Miraya Das,Male,50,45+,Delhi,03-10-2023,SaddleBrown Yoga Mat,12,2936.72,Sports Equipment,,4405.08,0,2025-03,March,20%+,
747,174,120,06-11-2024,1,5,UPI,Arnav Sathe,Female,47,45+,Ahmedabad,30-09-2021,GreenYellow Dining Chair,14,26100.44,Furniture,,24795.418,0,2024-11,November,0–10%,
748,92,164,09-01-2025,1,20,UPI,Ranbir Atwal,Other,50,45+,Ahmedabad,15-08-2022,Yellow Study Table,14,28705.99,Furniture,,22964.792,0,2025-01,January,10–20%,
749,109,18,30-01-2025,4,0,UPI,Jayan Ahluwalia,Female,37,35–44,Delhi,25-08-2023,HoneyDew Bluetooth Speaker,20,21063.58,Music & Instruments,,84254.32,0,2025-01,January,0%,
750,188,155,05-05-2025,3,20,UPI,Dhanush Jaggi,Female,41,35–44,Kolkata,28-01-2024,Orchid Football,12,7845.8,Sports Equipment,,18829.92,0,2025-05,May,10–20%,
751,168,87,06-10-2024,3,5,UPI,Azad Choudhry,Female,21,<25,Bengaluru,08-03-2024,PaleGreen Wardrobe,14,23347.2,Furniture,,66539.52,0,2024-10,October,0–10%,
752,98,139,08-03-2025,5,20,Card,Mishti Mani,Male,19,<25,Ahmedabad,26-05-2022,DarkRed Wall Art,7,1327.64,Home Decor,,5310.56,0,2025-03,March,10–20%,
753,10,123,02-01-2025,4,15,UPI,Ela Wali,Male,37,35–44,Pune,22-06-2022,Gainsboro Bracelet,16,57860.63,Jewellery,,196726.142,0,2025-01,January,10–20%,
754,182,37,25-03-2025,3,0,UPI,Aayush Tara,Male,27,25–34,Pune,25-02-2022,SeaShell Blouse,1,1380.39,Clothing,,4141.17,0,2025-03,March,0%,
755,49,171,27-10-2024,3,20,UPI,Drishya Magar,Female,35,35–44,Ahmedabad,11-11-2023,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4914.864,0,2024-10,October,10–20%,
756,79,198,10-05-2025,3,10,UPI,Ishita Kaul,Male,48,45+,Chennai,15-02-2024,SaddleBrown Marker Pack,6,345.38,Stationery,,932.526,0,2025-05,May,0–10%,
757,172,22,29-10-2024,1,0,NetBanking,Kiara Mani,Male,25,25–34,Delhi,26-10-2023,MediumAquaMarine Puzzle,11,2027.87,Toys,,2027.87,0,2024-10,October,0%,
758,28,161,20-08-2024,5,15,Card,Hunar Bhasin,Male,34,25–34,Mumbai,15-04-2024,Ivory Acoustic Guitar,20,11182.06,Music & Instruments,,47523.755,0,2024-08,August,10–20%,
759,167,108,29-01-2025,2,15,UPI,Onkar Edwin,Male,20,<25,Bengaluru,25-03-2024,AntiqueWhite Cricket Bat,12,5083.22,Sports Equipment,146,8641.474,1,2025-01,January,10–20%,
760,26,95,01-10-2024,4,15,Card,Shlok Devan,Male,35,35–44,Mumbai,15-02-2022,DarkSlateGray Lipstick,9,418.24,Beauty,,1422.016,0,2024-10,October,10–20%,
761,108,139,15-03-2025,2,0,UPI,Anahita Baral,Female,48,45+,Mumbai,20-03-2023,DarkRed Wall Art,7,1327.64,Home Decor,,2655.28,0,2025-03,March,0%,
762,129,32,05-07-2024,1,25,UPI,Yasmin Trivedi,Female,50,45+,Pune,15-11-2023,Ivory Analog Watch,15,999.45,Watches,17,749.5875,1,2024-07,July,20%+,
763,86,125,26-12-2024,3,20,Card,Jayant Gandhi,Female,32,25–34,Kolkata,11-12-2023,Ivory Yoga Mat,12,6260.71,Sports Equipment,,15025.704,0,2024-12,December,10–20%,
764,87,134,21-01-2025,5,25,Card,Damini Varghese,Male,39,35–44,Jaipur,26-01-2022,MediumAquaMarine Textbook,5,538.51,Books,,2019.4125,0,2025-01,January,20%+,
765,136,27,18-02-2025,2,20,UPI,Anaya Johal,Male,23,<25,Mumbai,19-02-2022,Beige Digital Thermometer,17,3867.92,Health & Personal Care,108,6188.672,1,2025-02,February,10–20%,
766,162,13,03-05-2025,2,10,Card,Diya Bora,Female,33,25–34,Mumbai,02-01-2022,Magenta Gold Ring,16,61688.31,Jewellery,,111038.958,0,2025-05,May,0–10%,
767,125,197,22-09-2024,1,25,Card,Bhavin Sekhon,Female,30,25–34,Ahmedabad,18-04-2024,GoldenRod Bracelet,16,31238.85,Jewellery,,23429.1375,0,2024-09,September,20%+,
768,116,171,24-10-2024,3,30,UPI,Tarini Hora,Female,39,35–44,Bengaluru,22-03-2024,SeaShell Yoga Mat,12,2047.86,Sports Equipment,,4300.506,0,2024-10,October,20%+,
769,143,130,13-04-2025,2,5,UPI,Heer Ramanathan,Female,47,45+,Mumbai,10-04-2024,DarkTurquoise Cushion Cover,7,1062.02,Home Decor,,2017.838,0,2025-04,April,0–10%,
770,66,51,03-01-2025,2,25,UPI,Bhavin Cherian,Male,48,45+,Mumbai,26-04-2024,MediumAquaMarine Smart Watch,15,6834.25,Watches,,10251.375,0,2025-01,January,20%+,
771,140,194,07-01-2025,2,10,UPI,Aayush Jani,Female,37,35–44,Pune,31-12-2021,Silver Lamp,7,370.05,Home Decor,,666.09,0,2025-01,January,0–10%,
772,186,182,29-12-2024,1,0,Card,Kiaan Badami,Female,48,45+,Mumbai,25-01-2023,LightGreen Building Blocks,11,2395.42,Toys,41,2395.42,1,2024-12,December,0%,
773,146,99,06-12-2024,4,25,UPI,Nitya Suresh,Female,20,<25,Pune,07-08-2021,OrangeRed Digital Thermometer,17,4605.75,Health & Personal Care,,13817.25,0,2024-12,December,20%+,
774,59,174,13-09-2024,3,30,Card,Vardaniya Varkey,Female,24,<25,Ahmedabad,12-11-2022,Peru Study Table,14,36526.3,Furniture,,76705.23,0,2024-09,September,20%+,
775,189,71,02-01-2025,5,10,UPI,Lakshay Bhattacharyya,Female,36,35–44,Jaipur,02-06-2023,Turquoise Football,12,3808.86,Sports Equipment,,17139.87,0,2025-01,January,0–10%,
776,7,11,26-07-2024,1,20,Card,Ehsaan Khanna,Other,25,25–34,Chennai,06-04-2023,Snow Novel,5,397.74,Books,,318.192,0,2024-07,July,10–20%,
777,170,188,30-05-2025,1,25,UPI,Rasha Khare,Female,18,<25,Mumbai,10-09-2023,YellowGreen Smartphone,3,54576.4,Smartphones,,40932.3,0,2025-05,May,20%+,
778,194,164,29-03-2025,2,20,Card,Anika Balasubramanian,Female,24,<25,Jaipur,10-07-2023,Yellow Study Table,14,28705.99,Furniture,,45929.584,0,2025-03,March,10–20%,
779,99,8,21-04-2025,3,0,NetBanking,Mannat Sagar,Male,34,25–34,Chennai,15-01-2022,SlateGray Bluetooth Speaker,20,3259.21,Music & Instruments,,9777.63,0,2025-04,April,0%,
780,174,155,08-02-2025,5,20,UPI,Arnav Sathe,Female,47,45+,Ahmedabad,30-09-2021,Orchid Football,12,7845.8,Sports Equipment,,31383.2,0,2025-02,February,10–20%,
781,187,172,26-11-2024,3,5,UPI,Lakshay Varughese,Male,38,35–44,Kolkata,25-06-2023,Green Notebook,5,150.3,Books,,428.355,0,2024-11,November,0–10%,
782,176,27,13-12-2024,1,25,UPI,Vedika Sawhney,Male,56,45+,Ahmedabad,06-01-2023,Beige Digital Thermometer,17,3867.92,Health & Personal Care,,2900.94,0,2024-12,December,20%+,
783,77,46,24-04-2025,1,15,UPI,Sumer Mannan,Female,36,35–44,Ahmedabad,27-05-2023,DarkTurquoise Olive Oil,10,768.18,Groceries,,652.953,0,2025-04,April,10–20%,
784,68,199,10-04-2025,3,30,Card,Aradhya Hans,Male,37,35–44,Hyderabad,23-11-2021,Linen Wardrobe,14,31253.24,Furniture,,65631.804,0,2025-04,April,20%+,
785,151,175,01-11-2024,1,30,UPI,Saira Grewal,Male,44,35–44,Mumbai,09-04-2024,White Smartphone,3,51034.7,Smartphones,67,35724.29,1,2024-11,November,20%+,
786,115,114,01-06-2025,4,10,UPI,Aayush Deshmukh,Male,19,<25,Mumbai,10-04-2023,Olive Electric Kettle,8,10754.22,Kitchen Appliances,,38715.192,0,2025-06,June,0–10%,
787,146,131,17-12-2024,2,0,Card,Nitya Suresh,Female,20,<25,Pune,07-08-2021,Bisque Notebook,5,269.35,Books,53,538.7,1,2024-12,December,0%,
788,149,46,16-07-2024,3,10,UPI,Alisha Kala,Female,53,45+,Bengaluru,18-06-2022,DarkTurquoise Olive Oil,10,768.18,Groceries,,2074.086,0,2024-07,July,0–10%,
789,103,6,02-03-2025,1,30,UPI,Samaira Bhagat,Male,55,45+,Hyderabad,07-09-2023,DarkSlateBlue Remote Car,11,1008.04,Toys,,705.628,0,2025-03,March,20%+,
790,125,128,17-02-2025,3,15,UPI,Bhavin Sekhon,Female,30,25–34,Ahmedabad,18-04-2024,GreenYellow Laptop,4,99102.9,Laptops,,252712.395,0,2025-02,February,10–20%,
791,142,59,28-04-2025,1,25,UPI,Mohanlal Devan,Male,37,35–44,Hyderabad,09-01-2023,SaddleBrown Digital Thermometer,17,4571.88,Health & Personal Care,,3428.91,0,2025-04,April,20%+,
792,77,146,09-05-2025,5,0,UPI,Sumer Mannan,Female,36,35–44,Ahmedabad,27-05-2023,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,127,183441.65,1,2025-05,May,0%,
793,50,193,14-12-2024,2,20,Card,Seher Wali,Female,55,45+,Hyderabad,03-07-2022,DarkGray Action Cam,18,177715.85,Cameras,105,284345.36,1,2024-12,December,10–20%,
794,84,3,15-01-2025,3,15,Card,Krish Shan,Male,33,25–34,Delhi,23-09-2022,SandyBrown Flipâ€‘Flops,2,2375.71,Footwear,139,6058.0605,1,2025-01,January,10–20%,
795,8,195,06-11-2024,3,20,UPI,Dhanush Ramakrishnan,Female,57,45+,Delhi,25-05-2024,BlueViolet Digital Thermometer,17,5870.29,Health & Personal Care,,14088.696,0,2024-11,November,10–20%,
796,132,21,01-10-2024,3,20,UPI,Mehul Balan,Male,30,25–34,Bengaluru,07-08-2021,PaleGoldenRod Bracelet,16,21540.73,Jewellery,,51697.752,0,2024-10,October,10–20%,
797,70,130,02-08-2024,3,30,UPI,Amani Sastry,Female,52,45+,Pune,17-11-2023,DarkTurquoise Cushion Cover,7,1062.02,Home Decor,,2230.242,0,2024-08,August,20%+,
798,24,103,22-05-2025,5,30,Card,Badal Bhatia,Female,24,<25,Hyderabad,26-10-2021,DarkBlue Action Cam,18,203384.45,Cameras,,711845.575,0,2025-05,May,20%+,
799,124,73,10-05-2025,1,10,UPI,Romil Mahal,Female,43,35–44,Jaipur,03-02-2023,PowderBlue Smart Watch,15,12303.7,Watches,,11073.33,0,2025-05,May,0–10%,
800,24,139,16-01-2025,3,5,UPI,Badal Bhatia,Female,24,<25,Hyderabad,26-10-2021,DarkRed Wall Art,7,1327.64,Home Decor,,3783.774,0,2025-01,January,0–10%,
801,177,40,25-11-2024,4,25,UPI,Rania Suri,Male,33,25–34,Pune,29-02-2024,Cornsilk Formal Shoes,2,1948.25,Footwear,,5844.75,0,2024-11,November,20%+,
802,20,139,22-01-2025,3,15,UPI,Hridaan Andra,Female,31,25–34,Delhi,28-03-2023,DarkRed Wall Art,7,1327.64,Home Decor,,3385.482,0,2025-01,January,10–20%,
803,141,142,01-06-2025,4,20,UPI,Abram Manda,Male,35,35–44,Hyderabad,06-04-2023,LightSlateGray Seat Cover,13,6336.76,Automotive Accessories,,20277.632,0,2025-06,June,10–20%,
804,118,106,10-11-2024,4,20,UPI,Jayesh Issac,Female,26,25–34,Jaipur,16-07-2023,FireBrick Analog Watch,15,1559.23,Watches,61,4989.536,1,2024-11,November,10–20%,
805,98,95,04-04-2025,1,0,NetBanking,Mishti Mani,Male,19,<25,Ahmedabad,26-05-2022,DarkSlateGray Lipstick,9,418.24,Beauty,,418.24,0,2025-04,April,0%,
806,72,129,01-09-2024,3,20,Cash on Delivery,Piya Khanna,Female,32,25–34,Kolkata,18-02-2023,Magenta Remote Car,11,472.14,Toys,99,1133.136,1,2024-09,September,10–20%,
807,186,41,21-12-2024,2,5,Card,Kiaan Badami,Female,48,45+,Mumbai,25-01-2023,PaleGreen Saree,1,2697.09,Clothing,,5124.471,0,2024-12,December,0–10%,
808,162,21,28-08-2024,1,15,Card,Diya Bora,Female,33,25–34,Mumbai,02-01-2022,PaleGoldenRod Bracelet,16,21540.73,Jewellery,,18309.6205,0,2024-08,August,10–20%,
809,47,82,02-12-2024,5,20,UPI,Mahika Sethi,Male,32,25–34,Jaipur,05-08-2021,DarkGoldenRod Building Blocks,11,2333.56,Toys,83,9334.24,1,2024-12,December,10–20%,
810,5,19,03-02-2025,4,0,UPI,Reyansh Gandhi,Female,37,35–44,Ahmedabad,31-01-2024,Aquamarine Dining Chair,14,23932.36,Furniture,,95729.44,0,2025-02,February,0%,
811,144,112,03-05-2025,3,25,Cash on Delivery,Vedika Bhatnagar,Female,27,25–34,Mumbai,08-09-2022,Magenta Tâ€‘Shirt,1,2105.15,Clothing,,4736.5875,0,2025-05,May,20%+,
812,155,56,22-02-2025,4,25,UPI,Amira Chandran,Female,59,45+,Pune,09-06-2023,IndianRed Digital Thermometer,17,1298.31,Health & Personal Care,,3894.93,0,2025-02,February,20%+,
813,170,172,15-08-2024,2,0,UPI,Rasha Khare,Female,18,<25,Mumbai,10-09-2023,Green Notebook,5,150.3,Books,,300.6,0,2024-08,August,0%,
814,188,72,04-11-2024,5,10,Cash on Delivery,Dhanush Jaggi,Female,41,35–44,Kolkata,28-01-2024,LightSlateGray Dining Chair,14,17422.19,Furniture,,78399.855,0,2024-11,November,0–10%,
815,106,5,12-03-2025,3,15,UPI,Neysa Brahmbhatt,Female,38,35–44,Jaipur,17-03-2023,Red Pen Set,6,201.41,Stationery,97,513.5955,1,2025-03,March,10–20%,
816,159,57,02-05-2025,3,20,UPI,Nehmat Kulkarni,Female,30,25–34,Hyderabad,28-04-2022,MediumOrchid Puzzle,11,1512.96,Toys,,3631.104,0,2025-05,May,10–20%,
817,142,64,18-11-2024,2,25,UPI,Mohanlal Devan,Male,37,35–44,Hyderabad,09-01-2023,LightGray Silver Necklace,16,58660.11,Jewellery,,87990.165,0,2024-11,November,20%+,
818,95,45,31-01-2025,4,20,UPI,Ahana  Chauhan,Female,42,35–44,Delhi,26-09-2023,DarkRed Phone Mount,13,2587.08,Automotive Accessories,,8278.656,0,2025-01,January,10–20%,
819,119,75,24-05-2025,3,15,UPI,Aarush Mall,Male,58,45+,Pune,27-11-2021,MediumAquaMarine Flipâ€‘Flops,2,1812.67,Footwear,,4622.3085,0,2025-05,May,10–20%,
820,99,1,20-01-2025,1,30,UPI,Mannat Sagar,Male,34,25–34,Chennai,15-01-2022,Silver Formal Shoes,2,804.15,Footwear,,562.905,0,2025-01,January,20%+,
821,116,1,28-06-2025,4,25,UPI,Tarini Hora,Female,39,35–44,Bengaluru,22-03-2024,Silver Formal Shoes,2,804.15,Footwear,,2412.45,0,2025-06,June,20%+,
822,143,147,20-03-2025,1,5,UPI,Heer Ramanathan,Female,47,45+,Mumbai,10-04-2024,DarkSlateGray Action Cam,18,97687.22,Cameras,,92802.859,0,2025-03,March,0–10%,
823,20,62,07-03-2025,5,15,Card,Hridaan Andra,Female,31,25–34,Delhi,28-03-2023,Purple Smartphone,3,52580.92,Smartphones,72,223468.91,1,2025-03,March,10–20%,
824,114,76,10-10-2024,5,25,UPI,Tanya Bhakta,Female,46,45+,Hyderabad,20-10-2022,Navy Face Cream,9,1726.03,Beauty,,6472.6125,0,2024-10,October,20%+,
825,186,26,22-11-2024,4,30,Card,Kiaan Badami,Female,48,45+,Mumbai,25-01-2023,Plum Cricket Bat,12,4234.47,Sports Equipment,,11856.516,0,2024-11,November,20%+,
826,156,104,28-12-2024,4,10,UPI,Samar Wali,Male,25,25–34,Hyderabad,19-04-2024,MistyRose Digital Thermometer,17,3848.38,Health & Personal Care,,13854.168,0,2024-12,December,0–10%,
827,102,141,21-04-2025,1,10,UPI,Miraan Bala,Female,25,25–34,Jaipur,04-06-2023,AliceBlue Smartphone,3,30501.6,Smartphones,,27451.44,0,2025-04,April,0–10%,
828,27,85,25-01-2025,1,10,Card,Reyansh Deol,Male,39,35–44,Ahmedabad,11-04-2022,IndianRed Smart Watch,15,5520.99,Watches,,4968.891,0,2025-01,January,0–10%,
829,1,58,01-12-2024,1,10,UPI,Nirvaan Kakar,Female,43,35–44,Jaipur,10-10-2021,Black Digital Thermometer,17,5740.15,Health & Personal Care,111,5166.135,1,2024-12,December,0–10%,
830,140,129,14-06-2025,1,20,UPI,Aayush Jani,Female,37,35–44,Pune,31-12-2021,Magenta Remote Car,11,472.14,Toys,,377.712,0,2025-06,June,10–20%,
831,59,176,16-01-2025,5,10,Card,Vardaniya Varkey,Female,24,<25,Ahmedabad,12-11-2022,MediumVioletRed Study Table,14,35427.64,Furniture,64,159424.38,1,2025-01,January,0–10%,
832,123,124,17-06-2025,2,0,Cash on Delivery,Drishya Raju,Male,57,45+,Delhi,18-12-2022,SlateGray Laptop,4,40250.55,Laptops,,80501.1,0,2025-06,June,0%,
833,100,178,07-03-2025,5,15,UPI,Ela Dhillon,Male,44,35–44,Mumbai,17-03-2024,RoyalBlue Kurta,1,2456.21,Clothing,,10438.8925,0,2025-03,March,10–20%,
834,126,107,15-09-2024,3,20,NetBanking,Ojas Lala,Other,20,<25,Jaipur,25-11-2022,HoneyDew Wardrobe,14,20747.94,Furniture,,49795.056,0,2024-09,September,10–20%,
835,95,17,26-06-2025,5,10,UPI,Ahana  Chauhan,Female,42,35–44,Delhi,26-09-2023,DarkGray Hand Sanitizer,17,4139.54,Health & Personal Care,,18627.93,0,2025-06,June,0–10%,
836,152,89,21-12-2024,5,20,Card,Fateh Kannan,Female,59,45+,Delhi,16-06-2024,SaddleBrown Bracelet,16,12010.04,Jewellery,,48040.16,0,2024-12,December,10–20%,
837,84,107,26-02-2025,5,0,UPI,Krish Shan,Male,33,25–34,Delhi,23-09-2022,HoneyDew Wardrobe,14,20747.94,Furniture,,103739.7,0,2025-02,February,0%,
838,151,111,05-11-2024,5,20,UPI,Saira Grewal,Male,44,35–44,Mumbai,09-04-2024,Bisque Smartphone,3,83879.6,Smartphones,,335518.4,0,2024-11,November,10–20%,
839,3,115,21-03-2025,4,15,Card,Piya Tata,Male,18,<25,Mumbai,14-12-2022,PaleGreen Wardrobe,14,14528.77,Furniture,,49397.818,0,2025-03,March,10–20%,
840,144,165,28-07-2024,5,15,UPI,Vedika Bhatnagar,Female,27,25–34,Mumbai,08-09-2022,DarkOliveGreen Digital Thermometer,17,4029.76,Health & Personal Care,,17126.48,0,2024-07,July,10–20%,
841,47,128,17-05-2025,3,0,Card,Mahika Sethi,Male,32,25–34,Jaipur,05-08-2021,GreenYellow Laptop,4,99102.9,Laptops,,297308.7,0,2025-05,May,0%,
842,66,154,25-04-2025,4,5,Card,Bhavin Cherian,Male,48,45+,Mumbai,26-04-2024,Crimson Smartphone,3,23248.77,Smartphones,,88345.326,0,2025-04,April,0–10%,
843,37,76,20-12-2024,4,30,Card,Rhea Shah,Male,56,45+,Hyderabad,07-02-2024,Navy Face Cream,9,1726.03,Beauty,,4832.884,0,2024-12,December,20%+,
844,131,168,10-01-2025,4,10,UPI,Rohan Bhatia,Female,59,45+,Ahmedabad,05-01-2022,Gainsboro Kurta,1,2579.9,Clothing,,9287.64,0,2025-01,January,0–10%,
845,61,13,27-08-2024,3,25,Card,Aarav Uppal,Female,51,45+,Jaipur,21-11-2021,Magenta Gold Ring,16,61688.31,Jewellery,,138798.6975,0,2024-08,August,20%+,
846,125,84,12-12-2024,4,25,UPI,Bhavin Sekhon,Female,30,25–34,Ahmedabad,18-04-2024,DarkRed Cricket Bat,12,9502.25,Sports Equipment,,28506.75,0,2024-12,December,20%+,
847,140,175,13-10-2024,5,5,Card,Aayush Jani,Female,37,35–44,Pune,31-12-2021,White Smartphone,3,51034.7,Smartphones,,242414.825,0,2024-10,October,0–10%,
848,92,41,31-07-2024,2,0,Card,Ranbir Atwal,Other,50,45+,Ahmedabad,15-08-2022,PaleGreen Saree,1,2697.09,Clothing,,5394.18,0,2024-07,July,0%,
849,189,177,26-12-2024,3,25,Card,Lakshay Bhattacharyya,Female,36,35–44,Jaipur,02-06-2023,LightSlateGray Seat Cover,13,705.36,Automotive Accessories,,1587.06,0,2024-12,December,20%+,
850,12,121,04-07-2024,5,0,UPI,Onkar Kohli,Female,47,45+,Pune,02-04-2024,Plum Car Vacuum,13,7871.63,Automotive Accessories,,39358.15,0,2024-07,July,0%,
851,122,110,09-01-2025,1,20,NetBanking,Shray Lata,Male,49,45+,Hyderabad,17-01-2022,Peru Sandals,2,3684.08,Footwear,,2947.264,0,2025-01,January,10–20%,
852,150,157,18-03-2025,4,20,Card,Samar Bawa,Female,57,45+,Hyderabad,24-12-2022,DarkOrange DSLR Camera,18,101723.41,Cameras,,325514.912,0,2025-03,March,10–20%,
853,147,63,19-09-2024,2,5,UPI,Baiju Grover,Female,26,25–34,Delhi,24-08-2021,DarkOrange Textbook,5,817.38,Books,,1553.022,0,2024-09,September,0–10%,
854,12,32,01-10-2024,1,20,Card,Onkar Kohli,Female,47,45+,Pune,02-04-2024,Ivory Analog Watch,15,999.45,Watches,,799.56,0,2024-10,October,10–20%,
855,112,161,10-02-2025,1,15,UPI,Aarna Mammen,Male,18,<25,Kolkata,25-05-2024,Ivory Acoustic Guitar,20,11182.06,Music & Instruments,,9504.751,0,2025-02,February,10–20%,
